time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.219769111641,-0.0691113401892,12.2169406879,6.1894855143,0.0535917966309,0.0,-0.51100601067,-0.368976118654,3.09322513284,-0.163642446992,-0.0132782197429,0.0,503.7159116064872,503.4127971059485,502.37073620021727,502.8062100206394
1.3800000000000008,-0.251637087889,-0.0933785557013,12.4071339716,6.18082074594,0.0541501802543,0.0,-0.551316736447,-0.440851218733,3.24600312766,-0.153015755855,-0.0272864457279,0.0,464.7265313493746,463.62727385825934,463.0832717544186,463.8952542799192
1.4400000000000008,-0.285974482182,-0.122242522786,12.6073409389,6.17186266152,0.0526583169023,0.0,-0.593063970557,-0.522250229868,3.42690434671,-0.148907739275,-0.0241415499485,0.0,473.4349190513357,473.67673930241546,473.07075273420145,473.3668502265613
1.5000000000000009,-0.322692745852,-0.155977491779,12.8164727238,6.16395624872,0.0539910594956,0.0,-0.630983737942,-0.603041517202,3.54365717581,-0.138936934417,-0.00703345438667,0.0,454.8960742737424,456.26408110214396,454.6871492041947,455.4660043030124
1.560000000000001,-0.361894414239,-0.195084094152,13.0355179859,6.15561303951,0.0596740869957,0.0,-0.676348309581,-0.701408853196,3.75695602901,-0.140914394417,0.0188598407149,0.0,485.0420137933504,486.98277100182185,484.6692762234848,484.50429694364334
1.620000000000001,-0.403679811324,-0.23973617614,13.2630458246,6.14748283959,0.0611575563394,0.0,-0.716626883035,-0.787745039967,3.82690598184,-0.148471590621,0.0242677662981,0.0,443.90971192993874,444.3532758580772,443.3713151749391,442.73066327745056
1.680000000000001,-0.447898255585,-0.289619909731,13.4939381994,6.13883834321,0.073277890074,0.0,-0.758416093825,-0.875811671819,3.86910085909,-0.155425700662,0.0588607754757,0.0,434.4194495794063,437.3114215437683,435.65466259971885,435.05083271635823
1.740000000000001,-0.495206218006,-0.345694195795,13.7323811531,6.13026535416,0.0768730035147,0.0,-0.81889398076,-0.994234103314,4.07799308408,-0.147048155694,0.0546509900841,0.0,487.6793482279341,487.36673995824907,487.36767898500386,487.97377013835177
1.8000000000000012,-0.546005190726,-0.408584795426,13.9802447097,6.12590608809,0.0843112820589,0.0,-0.875167651969,-1.10251555336,4.18350527569,-0.125074163837,0.0310778276911,0.0,459.73390004794305,457.863402738904,457.5855900376476,459.3141963206003
1.8600000000000012,-0.600588207758,-0.478581311472,14.237579773,6.11842487435,0.0864599496807,0.0,-0.944447907573,-1.23144841576,4.39325550582,-0.124218211157,0.0358375509952,0.0,490.7159840791204,491.0695031213859,491.2485012083863,491.29944951422755
1.9200000000000013,-0.65904199464,-0.555844408609,14.5036087171,6.11202762762,0.0886284429723,0.0,-1.00420376103,-1.34457039215,4.47381533816,-0.114098956209,0.0327323218829,0.0,454.19012596706443,453.94147188970163,454.2632691525582,455.0612670986221
1.9800000000000013,-0.721098889497,-0.639963138336,14.7740807832,6.10525641057,0.0918869424842,0.0,-1.06466682764,-1.45998854283,4.54137320085,-0.112073516144,0.0190107144128,0.0,452.5969984831549,451.4913596966365,450.83392861060645,450.98632711308744
